"customer_id","first_name","last_name","amount"
283,"Felicia","Sutton","6.99"
283,"Felicia","Sutton","4.99"
283,"Felicia","Sutton","4.99"
283,"Felicia","Sutton","4.99"
284,"Sonia","Gregory","7.99"
284,"Sonia","Gregory","7.99"
284,"Sonia","Gregory","6.99"
284,"Sonia","Gregory","5.99"
284,"Sonia","Gregory","6.99"
284,"Sonia","Gregory","4.99"
284,"Sonia","Gregory","8.99"
285,"Miriam","Mckinney","6.99"
285,"Miriam","Mckinney","9.99"
285,"Miriam","Mckinney","3.99"
285,"Miriam","Mckinney","4.99"
285,"Miriam","Mckinney","4.99"
285,"Miriam","Mckinney","6.99"
285,"Miriam","Mckinney","9.99"
285,"Miriam","Mckinney","9.99"
285,"Miriam","Mckinney","4.99"
286,"Velma","Lucas","4.99"
286,"Velma","Lucas","3.99"
286,"Velma","Lucas","6.99"
286,"Velma","Lucas","9.99"
286,"Velma","Lucas","4.99"
286,"Velma","Lucas","4.99"
286,"Velma","Lucas","6.99"
286,"Velma","Lucas","6.99"
286,"Velma","Lucas","3.99"
286,"Velma","Lucas","5.99"
287,"Becky","Miles","4.99"
287,"Becky","Miles","3.99"
287,"Becky","Miles","3.99"
287,"Becky","Miles","6.99"
287,"Becky","Miles","6.99"
288,"Bobbie","Craig","3.99"
288,"Bobbie","Craig","3.99"
289,"Violet","Rodriquez","4.99"
289,"Violet","Rodriquez","8.99"
289,"Violet","Rodriquez","4.99"
289,"Violet","Rodriquez","3.99"
289,"Violet","Rodriquez","7.99"
289,"Violet","Rodriquez","4.99"
289,"Violet","Rodriquez","4.99"
290,"Kristina","Chambers","4.99"
290,"Kristina","Chambers","5.99"
290,"Kristina","Chambers","4.99"
290,"Kristina","Chambers","4.99"
290,"Kristina","Chambers","4.99"
290,"Kristina","Chambers","7.99"
290,"Kristina","Chambers","3.99"
291,"Toni","Holt","4.99"
291,"Toni","Holt","3.99"
291,"Toni","Holt","4.99"
291,"Toni","Holt","5.99"
291,"Toni","Holt","4.99"
291,"Toni","Holt","5.99"
291,"Toni","Holt","5.99"
291,"Toni","Holt","7.99"
292,"Misty","Lambert","4.99"
292,"Misty","Lambert","4.99"
292,"Misty","Lambert","4.99"
292,"Misty","Lambert","8.99"
292,"Misty","Lambert","6.99"
292,"Misty","Lambert","5.99"
292,"Misty","Lambert","4.99"
292,"Misty","Lambert","4.99"
292,"Misty","Lambert","8.99"
292,"Misty","Lambert","5.99"
293,"Mae","Fletcher","3.99"
293,"Mae","Fletcher","4.99"
293,"Mae","Fletcher","6.99"
293,"Mae","Fletcher","3.99"
293,"Mae","Fletcher","9.99"
293,"Mae","Fletcher","4.99"
293,"Mae","Fletcher","4.99"
294,"Shelly","Watts","4.99"
294,"Shelly","Watts","4.99"
294,"Shelly","Watts","7.99"
294,"Shelly","Watts","5.99"
294,"Shelly","Watts","6.99"
294,"Shelly","Watts","4.99"
294,"Shelly","Watts","4.99"
294,"Shelly","Watts","4.99"
295,"Daisy","Bates","9.99"
295,"Daisy","Bates","4.99"
295,"Daisy","Bates","4.99"
295,"Daisy","Bates","3.99"
295,"Daisy","Bates","7.99"
295,"Daisy","Bates","9.99"
295,"Daisy","Bates","7.99"
295,"Daisy","Bates","8.99"
295,"Daisy","Bates","4.99"
295,"Daisy","Bates","4.99"
296,"Ramona","Hale","7.99"
296,"Ramona","Hale","4.99"
296,"Ramona","Hale","4.99"
296,"Ramona","Hale","4.99"
296,"Ramona","Hale","5.99"
296,"Ramona","Hale","6.99"
296,"Ramona","Hale","4.99"
296,"Ramona","Hale","5.99"
297,"Sherri","Rhodes","5.99"
297,"Sherri","Rhodes","8.99"
297,"Sherri","Rhodes","6.99"
297,"Sherri","Rhodes","4.99"
297,"Sherri","Rhodes","5.99"
298,"Erika","Pena","3.99"
298,"Erika","Pena","7.99"
298,"Erika","Pena","5.99"
299,"James","Gannon","5.99"
299,"James","Gannon","7.99"
299,"James","Gannon","4.99"
299,"James","Gannon","9.99"
300,"John","Farnsworth","10.99"
300,"John","Farnsworth","4.99"
300,"John","Farnsworth","5.99"
300,"John","Farnsworth","4.99"
300,"John","Farnsworth","4.99"
300,"John","Farnsworth","6.99"
300,"John","Farnsworth","6.99"
300,"John","Farnsworth","3.99"
301,"Robert","Baughman","4.99"
301,"Robert","Baughman","3.99"
301,"Robert","Baughman","6.99"
301,"Robert","Baughman","4.99"
301,"Robert","Baughman","6.99"
301,"Robert","Baughman","4.99"
301,"Robert","Baughman","4.99"
301,"Robert","Baughman","4.99"
302,"Michael","Silverman","4.99"
302,"Michael","Silverman","4.99"
302,"Michael","Silverman","7.99"
302,"Michael","Silverman","6.99"
302,"Michael","Silverman","6.99"
302,"Michael","Silverman","7.99"
302,"Michael","Silverman","8.99"
302,"Michael","Silverman","5.99"
303,"William","Satterfield","4.99"
303,"William","Satterfield","4.99"
303,"William","Satterfield","4.99"
303,"William","Satterfield","4.99"
303,"William","Satterfield","4.99"
303,"William","Satterfield","6.99"
304,"David","Royal","6.99"
304,"David","Royal","8.99"
304,"David","Royal","4.99"
304,"David","Royal","3.99"
304,"David","Royal","4.99"
304,"David","Royal","4.99"
304,"David","Royal","4.99"
304,"David","Royal","6.99"
305,"Richard","Mccrary","4.99"
305,"Richard","Mccrary","4.99"
305,"Richard","Mccrary","8.99"
305,"Richard","Mccrary","7.99"
305,"Richard","Mccrary","4.99"
305,"Richard","Mccrary","4.99"
306,"Charles","Kowalski","6.99"
306,"Charles","Kowalski","5.99"
306,"Charles","Kowalski","4.99"
306,"Charles","Kowalski","6.99"
306,"Charles","Kowalski","4.99"
306,"Charles","Kowalski","4.99"
306,"Charles","Kowalski","4.99"
306,"Charles","Kowalski","6.99"
307,"Joseph","Joy","6.99"
307,"Joseph","Joy","4.99"
307,"Joseph","Joy","4.99"
307,"Joseph","Joy","3.99"
307,"Joseph","Joy","6.99"
307,"Joseph","Joy","10.99"
307,"Joseph","Joy","3.99"
307,"Joseph","Joy","6.99"
307,"Joseph","Joy","4.99"
308,"Thomas","Grigsby","3.99"
308,"Thomas","Grigsby","8.99"
308,"Thomas","Grigsby","7.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","7.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","8.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","5.99"
309,"Christopher","Greco","4.99"
309,"Christopher","Greco","5.99"
309,"Christopher","Greco","4.99"
310,"Daniel","Cabral","10.99"
310,"Daniel","Cabral","5.99"
310,"Daniel","Cabral","5.99"
310,"Daniel","Cabral","5.99"
310,"Daniel","Cabral","7.99"
311,"Paul","Trout","3.99"
311,"Paul","Trout","5.99"
311,"Paul","Trout","4.99"
311,"Paul","Trout","6.99"
311,"Paul","Trout","6.99"
311,"Paul","Trout","8.99"
311,"Paul","Trout","4.99"
312,"Mark","Rinehart","3.99"
312,"Mark","Rinehart","5.99"
312,"Mark","Rinehart","4.99"
312,"Mark","Rinehart","6.99"
312,"Mark","Rinehart","4.99"
312,"Mark","Rinehart","6.99"
312,"Mark","Rinehart","3.99"
313,"Donald","Mahon","5.99"
313,"Donald","Mahon","4.99"
313,"Donald","Mahon","3.99"
314,"George","Linton","4.99"
314,"George","Linton","5.99"
314,"George","Linton","3.99"
314,"George","Linton","4.99"
314,"George","Linton","6.99"
314,"George","Linton","3.99"
314,"George","Linton","6.99"
314,"George","Linton","4.99"
314,"George","Linton","3.99"
314,"George","Linton","6.99"
315,"Kenneth","Gooden","4.99"
315,"Kenneth","Gooden","6.99"
315,"Kenneth","Gooden","4.99"
315,"Kenneth","Gooden","4.99"
315,"Kenneth","Gooden","5.99"
315,"Kenneth","Gooden","6.99"
315,"Kenneth","Gooden","9.99"
316,"Steven","Curley","3.99"
316,"Steven","Curley","7.99"
316,"Steven","Curley","5.99"
316,"Steven","Curley","4.99"
316,"Steven","Curley","4.99"
316,"Steven","Curley","4.99"
316,"Steven","Curley","4.99"
316,"Steven","Curley","6.99"
317,"Edward","Baugh","8.99"
317,"Edward","Baugh","7.99"
317,"Edward","Baugh","4.99"
317,"Edward","Baugh","4.99"
317,"Edward","Baugh","8.99"
318,"Brian","Wyman","4.99"
318,"Brian","Wyman","8.99"
318,"Brian","Wyman","5.99"
319,"Ronald","Weiner","3.99"
319,"Ronald","Weiner","4.99"
319,"Ronald","Weiner","8.99"
319,"Ronald","Weiner","4.99"
319,"Ronald","Weiner","4.99"
319,"Ronald","Weiner","6.99"
319,"Ronald","Weiner","4.99"
320,"Anthony","Schwab","4.99"
320,"Anthony","Schwab","4.99"
320,"Anthony","Schwab","3.99"
320,"Anthony","Schwab","4.99"
320,"Anthony","Schwab","4.99"
320,"Anthony","Schwab","4.99"
320,"Anthony","Schwab","4.99"
321,"Kevin","Schuler","5.99"
321,"Kevin","Schuler","4.99"
321,"Kevin","Schuler","4.99"
321,"Kevin","Schuler","5.99"
321,"Kevin","Schuler","8.99"
321,"Kevin","Schuler","5.99"
321,"Kevin","Schuler","6.99"
322,"Jason","Morrissey","4.99"
322,"Jason","Morrissey","3.99"
322,"Jason","Morrissey","4.99"
322,"Jason","Morrissey","4.99"
322,"Jason","Morrissey","4.99"
322,"Jason","Morrissey","7.99"
322,"Jason","Morrissey","4.99"
323,"Matthew","Mahan","6.99"
323,"Matthew","Mahan","4.99"
323,"Matthew","Mahan","3.99"
323,"Matthew","Mahan","7.99"
323,"Matthew","Mahan","5.99"
323,"Matthew","Mahan","4.99"
323,"Matthew","Mahan","4.99"
323,"Matthew","Mahan","4.99"
324,"Gary","Coy","4.99"
324,"Gary","Coy","4.99"
324,"Gary","Coy","4.99"
324,"Gary","Coy","3.99"
324,"Gary","Coy","7.99"
324,"Gary","Coy","6.99"
324,"Gary","Coy","3.99"
324,"Gary","Coy","4.99"
325,"Timothy","Bunn","5.99"
325,"Timothy","Bunn","4.99"
325,"Timothy","Bunn","4.99"
325,"Timothy","Bunn","9.99"
325,"Timothy","Bunn","4.99"
326,"Jose","Andrew","7.99"
326,"Jose","Andrew","5.99"
326,"Jose","Andrew","4.99"
326,"Jose","Andrew","5.99"
326,"Jose","Andrew","4.99"
326,"Jose","Andrew","4.99"
327,"Larry","Thrasher","4.99"
328,"Jeffrey","Spear","4.99"
328,"Jeffrey","Spear","6.99"
328,"Jeffrey","Spear","4.99"
329,"Frank","Waggoner","4.99"
329,"Frank","Waggoner","4.99"
329,"Frank","Waggoner","4.99"
329,"Frank","Waggoner","7.99"
329,"Frank","Waggoner","6.99"
329,"Frank","Waggoner","4.99"
329,"Frank","Waggoner","6.99"
330,"Scott","Shelley","4.99"
330,"Scott","Shelley","5.99"
330,"Scott","Shelley","4.99"
330,"Scott","Shelley","4.99"
331,"Eric","Robert","4.99"
331,"Eric","Robert","4.99"
331,"Eric","Robert","8.99"
331,"Eric","Robert","4.99"
331,"Eric","Robert","5.99"
331,"Eric","Robert","10.99"
331,"Eric","Robert","5.99"
331,"Eric","Robert","4.99"
331,"Eric","Robert","5.99"
331,"Eric","Robert","6.99"
332,"Stephen","Qualls","6.99"
332,"Stephen","Qualls","6.99"
332,"Stephen","Qualls","7.99"
332,"Stephen","Qualls","8.99"
332,"Stephen","Qualls","4.99"
332,"Stephen","Qualls","8.99"
332,"Stephen","Qualls","6.99"
332,"Stephen","Qualls","5.99"
332,"Stephen","Qualls","4.99"
333,"Andrew","Purdy","4.99"
333,"Andrew","Purdy","4.99"
333,"Andrew","Purdy","6.99"
333,"Andrew","Purdy","4.99"
333,"Andrew","Purdy","4.99"
333,"Andrew","Purdy","10.99"
333,"Andrew","Purdy","4.99"
334,"Raymond","Mcwhorter","4.99"
334,"Raymond","Mcwhorter","6.99"
334,"Raymond","Mcwhorter","4.99"
334,"Raymond","Mcwhorter","5.99"
334,"Raymond","Mcwhorter","4.99"
334,"Raymond","Mcwhorter","5.99"
334,"Raymond","Mcwhorter","4.99"
334,"Raymond","Mcwhorter","7.99"
334,"Raymond","Mcwhorter","3.99"
335,"Gregory","Mauldin","4.99"
335,"Gregory","Mauldin","8.99"
335,"Gregory","Mauldin","4.99"
335,"Gregory","Mauldin","7.99"
335,"Gregory","Mauldin","3.99"
335,"Gregory","Mauldin","5.99"
335,"Gregory","Mauldin","4.99"
336,"Joshua","Mark","5.99"
336,"Joshua","Mark","4.99"
336,"Joshua","Mark","6.99"
336,"Joshua","Mark","4.99"
336,"Joshua","Mark","6.99"
336,"Joshua","Mark","4.99"
336,"Joshua","Mark","8.99"
337,"Jerry","Jordon","5.99"
337,"Jerry","Jordon","6.99"
337,"Jerry","Jordon","4.99"
337,"Jerry","Jordon","4.99"
337,"Jerry","Jordon","7.99"
337,"Jerry","Jordon","4.99"
337,"Jerry","Jordon","4.99"
337,"Jerry","Jordon","8.99"
337,"Jerry","Jordon","5.99"
338,"Dennis","Gilman","5.99"
338,"Dennis","Gilman","4.99"
338,"Dennis","Gilman","4.99"
338,"Dennis","Gilman","4.99"
338,"Dennis","Gilman","3.99"
338,"Dennis","Gilman","7.99"
339,"Walter","Perryman","4.99"
339,"Walter","Perryman","3.99"
339,"Walter","Perryman","3.99"
339,"Walter","Perryman","6.99"
339,"Walter","Perryman","7.99"
339,"Walter","Perryman","4.99"
339,"Walter","Perryman","5.99"
339,"Walter","Perryman","4.99"
340,"Patrick","Newsom","4.99"
340,"Patrick","Newsom","4.99"
340,"Patrick","Newsom","4.99"
340,"Patrick","Newsom","4.99"
341,"Peter","Menard","4.99"
341,"Peter","Menard","4.99"
341,"Peter","Menard","9.99"
342,"Harold","Martino","4.99"
342,"Harold","Martino","8.99"
342,"Harold","Martino","7.99"
342,"Harold","Martino","5.99"
342,"Harold","Martino","4.99"
343,"Douglas","Graf","5.99"
343,"Douglas","Graf","7.99"
343,"Douglas","Graf","4.99"
343,"Douglas","Graf","3.99"
343,"Douglas","Graf","6.99"
343,"Douglas","Graf","5.99"
343,"Douglas","Graf","9.99"
343,"Douglas","Graf","5.99"
344,"Henry","Billingsley","5.99"
344,"Henry","Billingsley","3.99"
344,"Henry","Billingsley","5.99"
344,"Henry","Billingsley","4.99"
344,"Henry","Billingsley","4.99"
345,"Carl","Artis","4.99"
345,"Carl","Artis","3.99"
345,"Carl","Artis","7.99"
345,"Carl","Artis","6.99"
345,"Carl","Artis","8.99"
345,"Carl","Artis","4.99"
345,"Carl","Artis","8.99"
346,"Arthur","Simpkins","4.99"
346,"Arthur","Simpkins","8.99"
346,"Arthur","Simpkins","4.99"
346,"Arthur","Simpkins","4.99"
346,"Arthur","Simpkins","4.99"
346,"Arthur","Simpkins","8.99"
346,"Arthur","Simpkins","6.99"
346,"Arthur","Simpkins","5.99"
346,"Arthur","Simpkins","6.99"
346,"Arthur","Simpkins","8.99"
346,"Arthur","Simpkins","4.99"
346,"Arthur","Simpkins","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","5.99"
347,"Ryan","Salisbury","6.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","4.99"
347,"Ryan","Salisbury","3.99"
348,"Roger","Quintanilla","4.99"
348,"Roger","Quintanilla","4.99"
348,"Roger","Quintanilla","9.99"
348,"Roger","Quintanilla","8.99"
348,"Roger","Quintanilla","4.99"
348,"Roger","Quintanilla","6.99"
348,"Roger","Quintanilla","4.99"
348,"Roger","Quintanilla","4.99"
348,"Roger","Quintanilla","4.99"
349,"Joe","Gilliland","3.99"
349,"Joe","Gilliland","5.99"
349,"Joe","Gilliland","4.99"
349,"Joe","Gilliland","4.99"
349,"Joe","Gilliland","4.99"
349,"Joe","Gilliland","4.99"
349,"Joe","Gilliland","5.99"
350,"Juan","Fraley","5.99"
350,"Juan","Fraley","3.99"
350,"Juan","Fraley","4.99"
351,"Jack","Foust","5.99"
351,"Jack","Foust","3.99"
351,"Jack","Foust","3.99"
351,"Jack","Foust","4.99"
351,"Jack","Foust","5.99"
351,"Jack","Foust","4.99"
351,"Jack","Foust","4.99"
351,"Jack","Foust","7.99"
352,"Albert","Crouse","4.99"
352,"Albert","Crouse","5.99"
352,"Albert","Crouse","7.99"
352,"Albert","Crouse","6.99"
352,"Albert","Crouse","4.99"
352,"Albert","Crouse","5.99"
353,"Jonathan","Scarborough","5.99"
353,"Jonathan","Scarborough","3.99"
353,"Jonathan","Scarborough","3.99"
354,"Justin","Ngo","5.99"
354,"Justin","Ngo","4.99"
354,"Justin","Ngo","4.99"
354,"Justin","Ngo","3.99"
354,"Justin","Ngo","4.99"
354,"Justin","Ngo","5.99"
354,"Justin","Ngo","4.99"
354,"Justin","Ngo","8.99"
354,"Justin","Ngo","4.99"
355,"Terry","Grissom","5.99"
355,"Terry","Grissom","6.99"
355,"Terry","Grissom","4.99"
355,"Terry","Grissom","5.99"
355,"Terry","Grissom","6.99"
355,"Terry","Grissom","4.99"
355,"Terry","Grissom","4.99"
355,"Terry","Grissom","5.99"
356,"Gerald","Fultz","6.99"
356,"Gerald","Fultz","4.99"
356,"Gerald","Fultz","4.99"
356,"Gerald","Fultz","3.99"
356,"Gerald","Fultz","5.99"
356,"Gerald","Fultz","4.99"
356,"Gerald","Fultz","3.99"
356,"Gerald","Fultz","6.99"
357,"Keith","Rico","3.99"
357,"Keith","Rico","8.99"
357,"Keith","Rico","4.99"
357,"Keith","Rico","5.99"
357,"Keith","Rico","3.99"
358,"Samuel","Marlow","5.99"
359,"Willie","Markham","7.99"
359,"Willie","Markham","9.99"
359,"Willie","Markham","4.99"
359,"Willie","Markham","4.99"
359,"Willie","Markham","5.99"
360,"Ralph","Madrigal","4.99"
360,"Ralph","Madrigal","7.99"
360,"Ralph","Madrigal","3.99"
360,"Ralph","Madrigal","5.99"
360,"Ralph","Madrigal","9.99"
360,"Ralph","Madrigal","4.99"
360,"Ralph","Madrigal","3.99"
360,"Ralph","Madrigal","4.99"
360,"Ralph","Madrigal","3.99"
361,"Lawrence","Lawton","4.99"
361,"Lawrence","Lawton","4.99"
361,"Lawrence","Lawton","4.99"
362,"Nicholas","Barfield","8.99"
362,"Nicholas","Barfield","4.99"
362,"Nicholas","Barfield","5.99"
362,"Nicholas","Barfield","4.99"
362,"Nicholas","Barfield","4.99"
362,"Nicholas","Barfield","4.99"
362,"Nicholas","Barfield","4.99"
362,"Nicholas","Barfield","4.99"
363,"Roy","Whiting","3.99"
363,"Roy","Whiting","3.99"
363,"Roy","Whiting","6.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","3.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","4.99"
363,"Roy","Whiting","8.99"
364,"Benjamin","Varney","4.99"
364,"Benjamin","Varney","4.99"
364,"Benjamin","Varney","4.99"
364,"Benjamin","Varney","10.99"
364,"Benjamin","Varney","4.99"
365,"Bruce","Schwarz","4.99"
365,"Bruce","Schwarz","7.99"
365,"Bruce","Schwarz","4.99"
365,"Bruce","Schwarz","4.99"
365,"Bruce","Schwarz","4.99"
365,"Bruce","Schwarz","3.99"
365,"Bruce","Schwarz","4.99"
366,"Brandon","Huey","4.99"
366,"Brandon","Huey","5.99"
366,"Brandon","Huey","6.99"
366,"Brandon","Huey","4.99"
366,"Brandon","Huey","6.99"
366,"Brandon","Huey","5.99"
366,"Brandon","Huey","4.99"
366,"Brandon","Huey","4.99"
366,"Brandon","Huey","6.99"
366,"Brandon","Huey","4.99"
366,"Brandon","Huey","6.99"
367,"Adam","Gooch","8.99"
367,"Adam","Gooch","4.99"
367,"Adam","Gooch","4.99"
367,"Adam","Gooch","5.99"
367,"Adam","Gooch","3.99"
367,"Adam","Gooch","4.99"
367,"Adam","Gooch","4.99"
368,"Harry","Arce","4.99"
368,"Harry","Arce","8.99"
368,"Harry","Arce","4.99"
368,"Harry","Arce","5.99"
368,"Harry","Arce","4.99"
368,"Harry","Arce","5.99"
368,"Harry","Arce","6.99"
369,"Fred","Wheat","6.99"
369,"Fred","Wheat","4.99"
369,"Fred","Wheat","7.99"
369,"Fred","Wheat","4.99"
369,"Fred","Wheat","4.99"
370,"Wayne","Truong","7.99"
370,"Wayne","Truong","7.99"
370,"Wayne","Truong","6.99"
371,"Billy","Poulin","8.99"
371,"Billy","Poulin","4.99"
371,"Billy","Poulin","3.99"
371,"Billy","Poulin","4.99"
371,"Billy","Poulin","4.99"
371,"Billy","Poulin","8.99"
372,"Steve","Mackenzie","4.99"
372,"Steve","Mackenzie","6.99"
372,"Steve","Mackenzie","7.99"
372,"Steve","Mackenzie","4.99"
372,"Steve","Mackenzie","4.99"
372,"Steve","Mackenzie","5.99"
372,"Steve","Mackenzie","4.99"
372,"Steve","Mackenzie","7.99"
372,"Steve","Mackenzie","8.99"
372,"Steve","Mackenzie","5.99"
373,"Louis","Leone","4.99"
373,"Louis","Leone","7.99"
373,"Louis","Leone","5.99"
373,"Louis","Leone","3.99"
373,"Louis","Leone","4.99"
373,"Louis","Leone","3.99"
373,"Louis","Leone","3.99"
373,"Louis","Leone","8.99"
373,"Louis","Leone","4.99"
373,"Louis","Leone","4.99"
373,"Louis","Leone","6.99"
373,"Louis","Leone","4.99"
374,"Jeremy","Hurtado","4.99"
374,"Jeremy","Hurtado","6.99"
374,"Jeremy","Hurtado","3.99"
374,"Jeremy","Hurtado","7.99"
374,"Jeremy","Hurtado","6.99"
375,"Aaron","Selby","6.99"
375,"Aaron","Selby","4.99"
375,"Aaron","Selby","4.99"
376,"Randy","Gaither","8.99"
376,"Randy","Gaither","3.99"
376,"Randy","Gaither","5.99"
376,"Randy","Gaither","4.99"
376,"Randy","Gaither","4.99"
376,"Randy","Gaither","6.99"
376,"Randy","Gaither","8.99"
376,"Randy","Gaither","5.99"
376,"Randy","Gaither","4.99"
377,"Howard","Fortner","7.99"
377,"Howard","Fortner","10.99"
377,"Howard","Fortner","4.99"
377,"Howard","Fortner","3.99"
377,"Howard","Fortner","4.99"
377,"Howard","Fortner","8.99"
378,"Eugene","Culpepper","4.99"
378,"Eugene","Culpepper","3.99"
379,"Carlos","Coughlin","4.99"
379,"Carlos","Coughlin","4.99"
379,"Carlos","Coughlin","7.99"
379,"Carlos","Coughlin","4.99"
379,"Carlos","Coughlin","4.99"
380,"Russell","Brinson","4.99"
380,"Russell","Brinson","4.99"
380,"Russell","Brinson","8.99"
380,"Russell","Brinson","3.99"
380,"Russell","Brinson","6.99"
380,"Russell","Brinson","10.99"
381,"Bobby","Boudreau","4.99"
381,"Bobby","Boudreau","4.99"
381,"Bobby","Boudreau","4.99"
382,"Victor","Barkley","3.99"
382,"Victor","Barkley","4.99"
382,"Victor","Barkley","4.99"
382,"Victor","Barkley","9.99"
382,"Victor","Barkley","4.99"
382,"Victor","Barkley","6.99"
383,"Martin","Bales","5.99"
383,"Martin","Bales","4.99"
383,"Martin","Bales","4.99"
383,"Martin","Bales","3.99"
384,"Ernest","Stepp","4.99"
384,"Ernest","Stepp","4.99"
385,"Phillip","Holm","8.99"
385,"Phillip","Holm","6.99"
385,"Phillip","Holm","4.99"
385,"Phillip","Holm","4.99"
385,"Phillip","Holm","4.99"
386,"Todd","Tan","6.99"
386,"Todd","Tan","8.99"
386,"Todd","Tan","4.99"
386,"Todd","Tan","3.99"
386,"Todd","Tan","4.99"
386,"Todd","Tan","4.99"
386,"Todd","Tan","5.99"
387,"Jesse","Schilling","4.99"
387,"Jesse","Schilling","6.99"
387,"Jesse","Schilling","5.99"
388,"Craig","Morrell","5.99"
388,"Craig","Morrell","5.99"
388,"Craig","Morrell","3.99"
389,"Alan","Kahn","6.99"
389,"Alan","Kahn","3.99"
389,"Alan","Kahn","3.99"
389,"Alan","Kahn","4.99"
389,"Alan","Kahn","8.99"
389,"Alan","Kahn","4.99"
389,"Alan","Kahn","6.99"
389,"Alan","Kahn","4.99"
389,"Alan","Kahn","4.99"
390,"Shawn","Heaton","4.99"
390,"Shawn","Heaton","3.99"
390,"Shawn","Heaton","5.99"
390,"Shawn","Heaton","4.99"
390,"Shawn","Heaton","3.99"
390,"Shawn","Heaton","5.99"
390,"Shawn","Heaton","5.99"
390,"Shawn","Heaton","4.99"
390,"Shawn","Heaton","4.99"
391,"Clarence","Gamez","5.99"
391,"Clarence","Gamez","7.99"
391,"Clarence","Gamez","4.99"
391,"Clarence","Gamez","3.99"
391,"Clarence","Gamez","6.99"
391,"Clarence","Gamez","7.99"
392,"Sean","Douglass","9.99"
393,"Philip","Causey","8.99"
393,"Philip","Causey","5.99"
393,"Philip","Causey","7.99"
393,"Philip","Causey","4.99"
393,"Philip","Causey","8.99"
393,"Philip","Causey","4.99"
393,"Philip","Causey","7.99"
394,"Chris","Brothers","6.99"
394,"Chris","Brothers","6.99"
394,"Chris","Brothers","4.99"
394,"Chris","Brothers","4.99"
394,"Chris","Brothers","4.99"
394,"Chris","Brothers","3.99"
395,"Johnny","Turpin","5.99"
395,"Johnny","Turpin","4.99"
395,"Johnny","Turpin","7.99"
396,"Earl","Shanks","6.99"
396,"Earl","Shanks","4.99"
396,"Earl","Shanks","5.99"
396,"Earl","Shanks","6.99"
397,"Jimmy","Schrader","5.99"
397,"Jimmy","Schrader","4.99"
397,"Jimmy","Schrader","4.99"
397,"Jimmy","Schrader","4.99"
397,"Jimmy","Schrader","4.99"
397,"Jimmy","Schrader","4.99"
397,"Jimmy","Schrader","6.99"
398,"Antonio","Meek","5.99"
398,"Antonio","Meek","3.99"
398,"Antonio","Meek","4.99"
398,"Antonio","Meek","7.99"
398,"Antonio","Meek","5.99"
399,"Danny","Isom","4.99"
399,"Danny","Isom","6.99"
399,"Danny","Isom","4.99"
399,"Danny","Isom","5.99"
400,"Bryan","Hardison","6.99"
400,"Bryan","Hardison","6.99"
400,"Bryan","Hardison","5.99"
400,"Bryan","Hardison","5.99"
400,"Bryan","Hardison","5.99"
400,"Bryan","Hardison","5.99"
400,"Bryan","Hardison","4.99"
401,"Tony","Carranza","7.99"
267,"Margie","Wade","3.99"
401,"Tony","Carranza","4.99"
401,"Tony","Carranza","8.99"
401,"Tony","Carranza","4.99"
402,"Luis","Yanez","6.99"
402,"Luis","Yanez","3.99"
402,"Luis","Yanez","5.99"
402,"Luis","Yanez","3.99"
402,"Luis","Yanez","4.99"
402,"Luis","Yanez","3.99"
402,"Luis","Yanez","7.99"
402,"Luis","Yanez","6.99"
403,"Mike","Way","6.99"
403,"Mike","Way","3.99"
403,"Mike","Way","4.99"
403,"Mike","Way","4.99"
403,"Mike","Way","4.99"
403,"Mike","Way","4.99"
403,"Mike","Way","5.99"
403,"Mike","Way","7.99"
403,"Mike","Way","4.99"
403,"Mike","Way","5.99"
404,"Stanley","Scroggins","8.99"
404,"Stanley","Scroggins","4.99"
404,"Stanley","Scroggins","4.99"
404,"Stanley","Scroggins","3.99"
404,"Stanley","Scroggins","4.99"
404,"Stanley","Scroggins","5.99"
404,"Stanley","Scroggins","3.99"
404,"Stanley","Scroggins","4.99"
404,"Stanley","Scroggins","4.99"
405,"Leonard","Schofield","7.99"
405,"Leonard","Schofield","5.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","5.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","7.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","4.99"
406,"Nathan","Runyon","8.99"
407,"Dale","Ratcliff","4.99"
407,"Dale","Ratcliff","9.99"
407,"Dale","Ratcliff","5.99"
407,"Dale","Ratcliff","4.99"
407,"Dale","Ratcliff","4.99"
407,"Dale","Ratcliff","9.99"
